row_id,content,theme,sentiment_word,sentiment_anls
1295,。。。。。可以吧,,可以;,1;
1296,质量不好，有部分是缺损的，不过发货速度还可以。,质量;发货速度;,不好;还可以;,-1;1;
1297,有点小贵，但是质量挺好的。沸石猫砂吸味能力很强。但猫咪上过几次后就不爱进盆里上了，据说是沸石脚感不好。,质量;能力;脚感;,小贵;挺好;很强;不好;,-1;1;1;-1;
1298,每个牙齿都能被刷到。我也是看了别人的评论才买的。真的是非常非常优秀的牙刷。,牙齿;评论;,优秀;,1;
1299,一直用这个，很耐用~,,耐用;,1;
1300,手感很轻，智能皮套功能没找到,手感;,很轻;智能;,1;1;
1301,....,,,
1302,不好 杯子有瑕疵 居然有焊接点 做工比较粗糙 失望,杯子;做工;,不好;瑕疵;粗糙;失望;,-1;-1;-1;-1;
1303,为何都无标明是几位？,,,
1304,还行吧  虽然有点贵但是没有质量问题,,还行;贵;,1;-1;
1305,我才用一个周，感觉这款眼霜不怎么好用，眼皮下的小颗粒没见消反而长多了！郁闷！,眼霜;,不怎么好用;长;郁闷;,-1;1;-1;
1306,选得有点大（跟卖家无关），本来买了两个，现在每次要两个一起用才够力，质量挺好的。,质量;,挺好;,1;
1307,喷头出水有点快 一缸水不用十分钟，声音这个是问题吧,,快;,1;
1308,刚收货就泡进水桶超过3个小时，没有发现进水。晚上测试灯光亮度，非常强，有效范围达200米。只是产品的包装实在太简陋，也没有相关产品简介等材料，耐用性有待观察。,,强;有效;简陋;,1;1;-1;
1309,感觉一般 没有发现特别的功能 血氧测量就那样了 ....,感觉;测量;,一般;,0;
1310,差评，必须差评，东西不好还刷单，加过微信还盗我们店图刷好评！！！真是不要脸的卖家！原来好评什么都是刷出来的啊。,东西;,差评;差评;不好;好评;好评;,-1;-1;-1;1;1;
1311,用没多久就坏了，价位决定一切,,坏;,-1;
1312,*快递  一礼拜才到  呵呵,,,
1313,送来的时候就已经坏了。链子断了,,坏;,-1;
1314,用了之后，头发能定型，不错，价格也很实惠，做活动时买的,价格;,不错;实惠;,1;1;
1315,还没打开看   不晓得怎么样,,,
1316,黑枸杞是真心不错，颗粒比较饱满，基本没有坏果，泡出来的颜色很浓，枸杞香味也比较重，的确是比较好的黑枸杞,香味;,不错;重;好;,1;-1;1;
1317,送朋友小孩，不光孩子喜欢，孩子他爸也喜欢,,喜欢;喜欢;,1;1;
1318,送给朋友的，商家让我不是很满意，如果是给自己买的话，绝对退货了！,,满意;,1;
1319,质量绝对差，帖在手机上不到一周裂了。客服态度冷淡,质量;客服态度;,差;裂;冷淡;,-1;-1;1;
1320,.好用，一直在用vivo产品，支持国产特，屏幕大高档次，好音质?,音质;,好用;好;,1;1;
1321,真是一分钱一分货啊，买了个坏的，底下坏了一用就动,,坏;坏;,-1;-1;
1322,东西非常好   非常满意 物流快  商家态度热情  到位    非常赞  下次还会来的 ,东西;物流;态度;,好;满意;快;热情;到位;赞;,1;1;1;1;1;1;
1323,质量一般，物流慢,质量;物流;,一般;慢;,0;-1;
1324,真没看出来所谓的加大款，大在哪儿…被图片效果所欺骗，1瓦的能量，怎么够…,,欺骗;,-1;
1325,还没以前超市送的小瓶的样品用着舒服，这个不粘皮肤，半天都弄不到脸上，麻烦。。,用着;,舒服;麻烦;,1;-1;
1326,不是快充，凑合用吧。,,凑合;,0;
1327,外形很好看 还没有开始使用 也不知道用起来怎样 不过我有一朋友有个一样的 用起来不错,外形;用起来;,不错;,1;
1328,和我之前在专柜买的有区别 BB霜好用是好用 不过发过来的货大家仔细看的话 会发现商标处和图片上的有区别 图片上是正品的样子,,好用;正品;,1;1;
1329,有点涩，而且会晕…总体上感觉不太好。,总体;感觉;,不太好;,-1;
1330,不好装，颜色也没那么图片亮,颜色;,不好;,-1;
1331,为什么春节期间不接受预约安装？为什么不早说呢？,,,
1332,质量一搬搬  手工一搬搬  发货速度慢过龟！！,质量;发货速度;,慢;,-1;
1333,味道还是可以，泡面不多。,味道;,可以;不多;,1;0;
1334,挺好的，卖家服务也好，手机与卖家描述的相符。[追评],卖家服务;,挺好;也好;相符;,1;1;1;
1335,挺好的，喂奶时候用，不刺眼，就是有点小贵。,,挺好;小贵;,1;-1;
1336,东西太垃圾了，经常测不出结果，有时候用两三个试纸都测不出来，还要扎第二次,东西;试纸;,垃圾;,-1;
1337,除了像香皂，没怎么感觉好,感觉;,好;,1;
1338,很不满意，不值这个价钱，特产不好，别买，千万别买,特产;,不满意;不值;不好;,-1;-1;-1;
1339,感觉不值这个钱，材质做工这么个样子真的很不喜欢,感觉;材质做工;样子;,不值;不喜欢;,-1;-1;
1340,宝贝很好，价格便宜，买的多了，两个盖子需要一包就够了，再就是邮费很贵。,宝贝;,很好;,1;
1341,物流太慢 还在骗人 不要在这里购买，骗人。,物流;,,
1342,电视屏和边框有间隙不知道正常不   感觉有松动,,正常;松动;,1;-1;
1343,很好用，卖家很好，值得信赖,卖家;,很好;很好;值得;信赖;,1;1;1;1;
1344,澳美佳的东西质量太差，支架多处碰坏不说了，做工太差，有的螺丝不好上，轮子就是插上了事，一动小车轮子就掉，而且没有刹车轮！,质量;做工;螺丝;,美;太差;太差;不好;,1;-1;-1;-1;
1345,女儿对这本书并不喜欢,,不喜欢;,-1;
1346,什么，回来以后是坏的，然后说退回去，退回去以后他说快递费他出，邮过来新的足疗器以后里面没有保修卡，没有说明书的，找客服，客服根本不理人！,,坏;新;足;不理;,-1;1;1;-1;
1347,茶叶还可以，送的几小包茶叶还不错。,茶叶;,还可以;不错;,1;1;
1348,没有20000但是还是不错啦  比较便宜,,不错;便宜;,1;1;
1349,差评！！！一开始发错货给我，我退回去让其重新发，退的书本商家已经签收十几天了，现在还不重新给我寄新的过来。联系客服也没人给我一个答复，也不退款。真的气人。劝告各位不要到这家买东西。,商家;,差评;发错;新;气人;,-1;-1;1;-1;
1350,朋友说很不错呢。叫我以后再帮他买,,不错;,1;
1351,还好吧 比超市稍微便宜点,,还好;便宜;,1;1;
1352,粗制滥造，接口不贴合,接口;,不贴合;,-1;
1353,自己在家做的，颜色有点酒红，不是想象中的黑紫色，但是效果不错，遮白发很成功，看不出色差,效果;色差;,不错;看不出;,1;-1;
1354,?,,,
1355,老品牌值得信赖，屏幕色彩好,老品牌;屏幕色彩;,值得;信赖;好;,1;1;1;
1356,香味喜欢，滋润度还行~不错,香味;滋润度;,喜欢;还行;不错;,1;1;1;
1357,蜜是好的，但是洒出太多了，就洋槐蜜撒了，因为直接叫门卫签收的，没拒签，只能说很失望，其他的蜂蜜都没撒，就洋槐蜜撒了，盖子不稳，不知道是同仁堂的问题还是京东的问题。,蜂蜜;盖子;,好;失望;不稳;,1;-1;-1;
1358,货.是收到了，但没什么效果,,,
1359,到货很快，前期使用较好，到后面换上新火石直接打不着，唉？便宜无好货，一星都嫌太多。,到货;货;,很快;好;新;便宜;无好;,1;1;1;1;-1;
1360,还行吧，不是什么特别别出心裁的东西,,还行;,1;
1361,电池真的耐用。屏幕发红，整体质量和价格相比还算可以。,电池;质量;,耐用;可以;,1;1;
1362,温度不是很准，灯按钮一摸就亮设计不好，按下去才亮会好点，不知道多久要换一次电池呢,温度;灯;设计;,不是很准;不好;好点;,1;-1;1;
1363,不错，可以预约时间，物流挺快的，之前家里的也是西门子，保鲜效果很好。,物流;效果;,不错;可以;挺快;很好;,1;1;1;1;
1364,很满意  因为已经用上了 所以拍不了手机的图  不卡 屏幕好看 滑滑的 很光亮 也很大  主要是手机很薄！！喜欢,屏幕;手机;,满意;不卡;好看;滑滑的;很大;很薄;喜欢;,1;1;1;1;1;-1;1;
1365,热的时间太短，三四个小时后就不怎热了,时间;,太短;,-1;
1366,居然是上海产的。几个意思？希望效果不要差，不然继续差评，如果好，我会更新5星！,,差;差评;好;,-1;-1;1;
1367,这个产品不是很好，味道不纯，水很稀。,产品;味道;,不是很好;,-1;
1368,差，支撑不了,,差;,-1;
1369,东西一般，可以完全性充2次电，没有别人评论的四五次，充满一次要4个小时，而且充电宝底部部件对接的不整齐。不值这个价啊,东西;,一般;可以;不值;,0;1;-1;
1370,冷藏柜收到完好无损，是不锈钢的很厚实，用的是钢化玻璃，做工也很讲究，外观很漂亮大气，试用了一天，制冷速度快，储物空间也很大，挺好用的~,做工;外观;制冷速度;,完好无损;讲究;快;很大;,1;1;1;1;
1371,这个价位和质量是对等的，还过得去，东西可以，对得起这个价钱,东西;,还过得去;可以;对得起;,0;1;1;
1372,气味比较淡 香味不错 刮胡子还算中规中矩。 如果夏天自己刮头之类的 我还是建议买啫喱膏 我是买风速5套装送的啫喱膏，还算不错，清爽去油 香味相对留存的时间也久一些。,气味;香味;去油;香味;,淡;不错;中规中矩;不错;清爽;久;,-1;1;0;1;1;0;
1373,钢化玻璃膜不对称    不过发货速度可以  希望下次改进,发货速度;,对称;可以;,1;1;
1374,试用一周，感觉除了声音质量像老人机，跟手上的原装机差别较大外都感觉不错，移交给老爸使用。 之后，在外地用了两天出现发烫关机无法开机的情况。远程指导双键重启方式开过一次，又关机，再无法开启。已发回维修。  最终结果留意追评。[追评],感觉;感觉;,不错;,1;
1375,说什么续航100天，说的是待机时间么？一个星期不到就要充电。,,,
1376,商品真的很次，底部有洞还有凸出的地方也刮手而且还好大股味道，怎么给小孩子玩呀。以后都不敢买京东非自营的商品了，哎。一次不愉快的购物,商品;购物;,很次;还好;不愉快;,-1;1;-1;
1377,准备宝宝的尿片子，要每天洗当然要囤货,洗;,,
1378,很满意，基本没声音[追评]太满意了，宝贝很漂亮,,满意;满意;,1;1;
1379,小巧可爱，挺好用的,,小巧;可爱;,1;1;
1380,质量太差，像小孩玩具。刚买来前玻璃就掉了，一看，这简直就是糊弄人。,质量;,太差;糊弄人;,-1;-1;
1381,假的&hellip;假的&hellip;假的&hellip;,,假;假;假;,-1;-1;-1;
1382,专门买了给婴儿擦PP用的，这款要比马蹄莲的柔软很多，同样是三层，就是包装差些，底部开裂。,包装;,柔软;很多;,1;1;
1383,作为互联网产品主流的主流风格-简约，别的不多说了...书也很简约，小小的，薄薄的,风格;,简约;不多;简约;小小的;,1;0;1;-1;
1384,水壶架！灯都裂了！最好能补回,灯;,裂;最好;,-1;1;
1385,外观很好看，用起来也很方便。,外观;用起来;,方便;,1;
1386,总以来讲，很对得起这个价格！！！,,对得起;,1;
1387,质量非常差,质量;,差;,-1;
1388,猫比较爱吃 不过不知道为什么吃完后三只猫都拉肚子了 我家长年几种牌子的天然粮混着喂，换别的粮的时候没这个问题,,爱吃;拉肚子;,1;-1;
1389,回来都流出来了，看量就没有400ML，而且下单半月才配送……,,,
1390,不错，挺好看的！,,不错;挺好;,1;1;
1391,非常好的枕头，舒适，性价比高,性价比;,好;舒适;高;,1;1;1;
1392,现在看的画面效果还不错&hellip;就是有点卡,效果;,不错;卡;,1;-1;
1393,还行。。。。。。。。。。。。。,,还行;,1;
1394,差劲，什么祛痘，假的，假的，连退货都不准，再也不在这里买了,,差劲;假;假;不准;,-1;-1;-1;-1;
1395,做工对得起这个价位。很安静。,做工;,对得起;安静;,1;1;
1396,Bosch lam is always my 1st choice. ,,,
1397,刚到手，煮了一个蛋，炒鸡棒&hellip;&hellip;,,,
1398,没有想象的好，回弹还可以，整个形状像个砖，没有弧度，睡眠状况依旧，透气性还可以,透气性;,好;还可以;还可以;,1;1;1;
1399,可能是这个价位的原因！比想象中还要薄！快递到是挺快的,,薄;挺快;,0;1;
1400,键盘不错，不过鼠标根本用不了，鼠标完全没有反应,键盘;,不错;,1;
1401,不知道真的假的，收到的时候很多灰，镜架不是很结实，眼镜盒好像也不结实，不知道RAYBAN就是这样还是怎么的,,很多;结实;不结实;,1;1;-1;
1402,样子还不错，但是质量还有待提升。。。,样子;,不错;,1;
1403,根本没有收到货，系统就自动默认完成订单了，不知道是商家还是物流公司，从始至终没有给一个交代，虽然东西不值钱，但这也太不把消费者当回事儿了。本来一直都很支持京东，但这次真的很失望！,系统;,失望;,-1;
1404,我身高183，体重184斤 买的L号，那叫一个大 穿起来像风筝。亚马逊的海外购太不靠谱了，没有在线的导购，点错了订单，就没法删除，客服告诉我可以拒收，但是邮费和关税自己承担了。我无语。对了，衣服我洗完了，再穿就已经严重变型了，领口下垂到已经露胸了，会不会太性感了！,穿起来;海外购;,不靠谱;可以;无语;严重;,-1;1;-1;-1;
1405,APEC期间订货，但是还是及时送到了，不错,,及时;不错;,1;1;
1406,很好，很精致，但也很易碎因为是玻璃的，如果能配个保护套就完美了。,,很好;精致;易碎;完美;,1;1;-1;1;
1407,很满意！谢谢！[追评],,满意;,1;
1408,假的吧，和原来买的做工差太大！！！,做工;,假;差太大;,-1;-1;
1409,太油再添八个字太油了,,,
1410,不错，画质很清晰，很满意[追评],画质;,不错;清晰;满意;,1;1;1;
1411,冷藏柜收到了.老顾客了 新店 开张又买了一台 质量真的不错 款式也很好看 卖家态度很好 三包问题解决的很快,质量;款式;卖家态度;,老顾客;不错;很好;很快;,1;1;1;1;
1412,电脑实用快捷，手感不错，外观好看,电脑;手感;外观;,实用;快捷;不错;好看;,1;1;1;1;
1413,.安装给力，给五个五个星,安装;,给力;,1;
1414,给妈妈买的，妈妈很满意。不过我不在家，没有图片~之前在苏宁买过好几次东西了，自营的还是很值得信赖的，希望优惠更多一点，会一直支持苏宁的~,,满意;值得;信赖;,1;1;1;
1415,做工材料差强人意，没有想象中的好。,材料;,差强人意;好;,-1;1;
1416,尺寸小了点，再宽2毫米就好了。 现在屏幕两边露着1毫米的缝隙，侧面看漏光呢,尺寸;,小了点;好;,-1;1;
1417,用了，觉得很舒服，也很锋利,觉得;,舒服;锋利;,1;1;
1418,一般，有时候什么都没有了。,,一般;,0;
1419,怎么会有这样的衣服，太差太差，网购 真不可信。差得要命，还*看**都不值,网购;,太差;太差;要命;不值;,-1;-1;-1;-1;
1420,东西都已收到，还没安装，家里本来用的就是这个品牌，用下来很错,东西;,,
1421,挺好的，就是热风有点慢！,,挺好;慢;,1;-1;
1422,簸萁很好用，笤帚不是很好，扫的面积太小，而且设计角度不是很科学，扫地很吃力，不过看着都挺结实的 家里一个杂牌国货 扫地面积大 毛长而柔软 两个笤帚分别用一下 高下立见 这个思高完败,设计;看着;,很好;不是很好;吃力;结实;柔软;,1;-1;-1;1;1;
1423,挺好的，还是挺信赖京东的。不错,京东;,挺好;信赖;不错;,1;1;1;
1424,有点儿像泡沫啫喱，有一点点油，少用点儿还可以。感觉高夫的好像都有点儿油腻…这么大一罐，将就着用吧，以后还是买其他品牌不油腻的吧…,,还可以;将就;,1;-1;
1425,还没用，有点小贵，啾啾的好用,啾;,小贵;啾;好用;,-1;-1;1;
1426,不错的东西,,不错;,1;
1427,怎麼沒有下表帶針。,,,
1428,看到图片上有摇篮，怎么送来的时候没有，有点奇怪,,奇怪;,-1;
1429,帮公司买的生日会礼物，很快到货~~京东配送不错,配送;,很快;不错;,1;1;
1430,电视清析，效果不错,电视;效果;,不错;,1;
1431,用了后没多大效果。。。,,,
1432,质量不错，京东速度就是快！,质量;速度;,不错;快;,1;1;
1433,商品不好快递好快,商品;快递;,不好;好;快;,-1;1;1;
1434,价格给力，外观好看，没有烘干。,价格;外观;,给力;好看;,1;1;
1435,电视挺大，曲面屏效果好，反应速度快，在京东官网上买的，送货人态度好！,电视;效果;态度;,挺大;好;好;,1;1;1;
1436,不好不好不好,,不好;,-1;
1437,没有传说的中的那么好 擦起来无非白一点 不干 但是不遮瑕,,好;不干;,1;1;
1438,很不满意的一次购物，包装不好，货拿回来溢出的到处都是。,购物;包装;,不满意;不好;,-1;-1;
1439,是送人的，他非常喜欢,,喜欢;,1;
1440,这个我不想说什么,,,
1441,制作挺粗糙的。。在美国本土买的话，没有关税没有跨洋运费再加上收入水平更高物价更高等等，可能比较值，但在中国，算上各种额外收费和物价差距，远远不值,制作;,粗糙;高;不值;,-1;1;-1;
1442,老实说这个手机不错，像素很好，拍照速度很快，比我之前的乐视好太多了，重要的是比官网的还便宜，送一大堆的礼品，充电宝最实用，还有客服 木兰态度很好， 弱弱的问一句加送的打印手机壳什么时候发货呢？,手机;像素;速度;乐视;充电宝;态度;,老实;不错;很好;很快;好;便宜;实用;很好;弱;弱;,1;1;1;1;1;1;1;1;-1;-1;
1443,非常不错的,,不错;,1;
1444,刷牙两天，每天两次，明显去除原来黄色，牙齿表面白了.但牙缝黑色、牙石没有变化，希望用一段时间能去除.我对许多牙膏过敏，这款牙膏也轻微有过敏，口角痒嘴唇麻.但气味还能接受。牙膏日期也是新的。包装似洗面奶，收货时以为发错了。,牙齿;牙膏;牙膏;口角;嘴唇;气味;包装;,明显;过敏;过敏;痒;新;发错;,0;-1;-1;-1;1;-1;
1445,不错 虽然不是每首都喜欢 但喜欢的是真喜欢,,不错;喜欢;喜欢;喜欢;,1;1;1;1;
1446,非常不错的东西值得大家购买,东西;,不错;值得;,1;1;
1447,带了配件剪毛  就剪不下来了,,,
1448,挺好的，做工精细，一次买了两个，挺好看的。,做工;,挺好;精细;挺好;,1;1;1;
1449,老婆很喜欢 拍照 信号 颜值都没得说 手感也好 超薄 艳压群芳,颜值;手感;,喜欢;没得说;也好;超薄;,1;1;1;1;
1450,。。好。。。。。,,好;,1;
1451,有一股浓浓的的气味，感觉偏贵，有点不值这个价钱、,感觉;,偏贵;不值;,-1;-1;
1452,一般般吧！不喜欢线太长了&hellip;,线;,一般般;不喜欢;太长;,0;-1;-1;
1453,第一次遇到首页评论是托的，太糟糕，之所以找买这本书是因为在别的书评论下看到别人提到，因为好奇过来看看，首页评论还不错的样子，就买了，结果实在是看不下去了，糟糕的生造名词堆砌，一些随便想像完全经不起推敲的设定，都是些什么鬼，挂着多重宇宙、暗能量的名号写玄幻小说，仔细看评论，好评的一大堆，都是托一抓一个准，实在是后悔买了这么一本书，谢谢教会了我以后看z社的评论一定要全部看完,评论;,糟糕;不错;糟糕;随便;仔细;好评;准;后悔;,-1;1;-1;-1;1;1;1;-1;
1454,冷藏柜收到了老板很守信用包装好发货快，样子很好看简洁大气，质量不错哦价钱便宜性价比高，满意,老板;包装;发货;样子;质量;价钱;性价比;,好;快;简洁;大气;不错;便宜;高;满意;,1;1;1;1;1;1;1;1;
1455,不好，充电宝电量只有6000左右，,,不好;,-1;
1456,味道太刺激了每次贴都要流眼泪，肯定是假货。再也不买了。,味道;,假货;,-1;
1457,相当耗电啊，哟用了2个多月耗了800度左右,耗电;,,
1458,拖把不错，好拧水，拖起来也干净,拖把;,不错;好;干净;,1;1;1;
1459,太大太笨重，不是很好用。用京东优惠券买的，算了,,不是很好;,-1;
1460,还是有点差距的，不够完美，少了个吊坠就不好看了??,,不够完美;,-1;
1461,东西不错。还好,东西;,不错;还好;,1;1;
1462,寄过来都烂了，我把货退回了，到现在都没见寄过来,,烂;,-1;
1463,还行，就是觉得有点单薄。另外，安全带的固定装置不同好用。,,还行;单薄;好用;,1;-1;1;
1464,刚买回来就装上去，发现漏水情况，且万能接头接不了，与客服沟通说是我处水压过大，这理由理也够充分了。我要退货，可客服说要收虑芯的钱，等于强迫你买虑芯了!望各买家获悉该情况。,,过大;充分;,-1;1;
1465,观感不错，使用还好。,观感;使用;,不错;还好;,1;1;
1466,可以放笔芯 不过看起来也太旧了…擦了好几遍上边都是磨痕,看起来;,可以;磨痕;,1;-1;
1467,产品满意，孩子玩的开心，质量没的说,产品;质量;,满意;开心;没的说;,1;1;1;
1468,1分钱1分货，比我99买元的视视看清晰多了，十分满意。,,清晰;,1;
1469,质量太差，邮来的居然是坏的。产品包装简易，重点是卖家售后太差。,质量;产品包装;卖家售后;,太差;坏;简易;太差;,-1;-1;1;-1;
1470,发货慢慢慢慢慢慢慢慢慢,发货;,慢;,-1;
1471,还行吧，没想象中的结实,,还行;结实;,1;1;
1472,已经使用一个多星期，感觉很好 尤其是后仰休息时很舒服。,感觉;,很好;舒服;,1;1;
1473,等了几百年才送来 送货员服务态度差说不用签名了 ,服务态度;,差;,-1;
1474,赠送的读卡器很方便，别人不知道一位优盘了,读卡器;,方便;,1;
1475,一般，一般，一般,,一般;一般;一般;,0;0;0;
1476,点不了,,,
1477,一点不满意拿到手拼图少了两个。,,不满意;,-1;
1478,差到极点打开盖子就烂了又不好用,,差;烂;不好用;,-1;-1;-1;
1479,很好吧，安装在平板上的，显示29.5G。用起来还不错！,安装;用起来;,很好;不错;,1;1;
1480,在这里买过好几次化妆品了，也不知道究竟是否正品，没有特别的感觉。不过送的那个充电器真的很漂漂！,,正品;,1;
1481,就一个外形好看。华而不实，是对它最中肯的评价了，速度慢的一逼，而且还经常读不出来，质量差得要命，现在就直接歇菜了，连识别都识别不聊了，坑死顾客不要命！！！,外形;质量;,好看;差;要命;坑;,1;-1;-1;-1;
1482,还是新包装，螺丝就生锈了，漆面有刮花，皮比较薄，应该不算是运送过程的问题吧，内部支架变形，支架的支撑铁架有灰黑色，能用</br>送货非常快，有发票，服务是不错的,包装;螺丝;送货;服务;,新;薄;变形;能用;快;不错;,1;0;-1;1;1;1;
1483,呃，没觉得如何顺滑呀……可能头发不够长？,头发;,顺滑;不够长;,1;-1;
1484,很不愉快的一次购物。卓越发货太慢了，8/24下单，8/31才收到货。没想到只用了两天，开学第三天就烂了。超市里几块钱的也不至于一不小心摔到地上就烂掉吧。本来是冲着对乐扣品牌的信赖才买了这个水壶，这质量真的让人超级失望！！！,购物;发货;质量;,不愉快;卓越;烂;信赖;失望;,-1;1;-1;1;-1;
1485,产品质量可以，服务质量不行,产品质量;服务质量;,可以;不行;,1;-1;
1486,吃了跟没有吃一个养，，就开始两天还感觉有眼屎，,,,
1487,给妈妈买的，买的第三部了，我想说，上次买了两部，答应送一个背包的，没见到东西。,,,
1488,物流很快，第二天就到了，包装很好没有漏，去屑效果很好，是正品，价格实惠，满意的一次购物,物流;包装;去屑效果;价格;购物;,很快;很好;没有漏;很好;正品;实惠;满意;,1;1;-1;1;1;1;1;
1489,喜欢喜欢喜欢喜欢喜欢喜欢,,喜欢;喜欢;喜欢;喜欢;喜欢;喜欢;,1;1;1;1;1;1;
1490,效果一般，一般,效果;,一般;一般;,0;0;
1491,自己组装的时间在十分钟作用，很合适，值得买。忘了拍照,,合适;值得;,1;1;
1492,也不怎么样啊，没有想象中的那么好，曾经以为是自然香的，结果不是，很失望，味道有点刺鼻。,,不怎么样;好;自然;香;失望;刺鼻;,-1;1;1;1;-1;-1;
1493,硬的跟石头一样，根本涂不上去好么，嘴唇都涂坏了！,嘴唇;,硬;好;,-1;1;
1494,宝贝收到了，试用了几天才来评价，质量不错，也对得起这个价格，谢谢店家！,质量;,不错;对得起;,1;1;
1495,一份价钱一分货，临时用用而已。,,,
1496,这次买的是假的，之前买的特别好用，又下了单，结果什么事都不管用，简直差别太大了,,假;好用;不管用;,-1;1;-1;
1497,三只脚，回到家坏了一只！又不知怎样退货,,坏;,-1;
1498,给妈妈染白发的，上色很快，非常黑，但是后来就大过敏，折磨够呛！,上色;,很快;过敏;,1;-1;
1499,我非常的满意,,满意;,1;
1500,安装上挺漂亮的，才会评价,,漂亮;,1;
1501,亚马逊APP是用过的所有购物app中用户体验最烂的APP,购物;体验;,最烂;,1;
1502,给母亲买的，很满意！大小合适。已经用上了，很方便！还劝我自己也买一台?,大小;,满意;合适;方便;,1;1;1;
1503,给品牌送货师傅和安装师傅一个赞。客服也非常耐心的回答问题。第一次用滚筒，老爸很满意，非常静音，时间也很快，还省水。妈妈最喜欢的是不像波轮一样易皱，外观也很时尚。第一次使用滚筒，无论是外观，功能还是使用都觉得非常新颖，很开心选择了你们。合作愉快。,回答;外观;使用;觉得;,赞;耐心;满意;静音;很快;喜欢;时尚;开心;,1;1;1;1;1;1;1;1;
1504,三天就坏了太垃圾了 <br/>,,坏;垃圾;,-1;-1;
1505,我买了天堂伞二折自开防紫外线加大加固一甩干晴雨伞213E碰镶边 蓝色一把。收后发现其傘把已破裂，然后我支付邮费委托顺丰快递公司办理了退货，现只收到退款款，难道由质量问题导致的退货邮费该由买方承担吗？这合理吗？,,破裂;合理;,-1;1;
1506,就是这个盖子盖上去不怎么紧，其他都不错,,不错;,1;
1507,和我以前在超市买的，包装不太一样，塑料纸的包装感觉象假的，特别是密封出。内包装颜色也变了。但使用情况还行。,包装;颜色;情况;,假;还行;,-1;1;
1508,是正品，保湿滋润效果非常不错,保湿;效果;,正品;滋润;不错;,1;1;1;
1509,保暖把时间很长，温度也合适非常喜欢,时间;温度;,很长;合适;喜欢;,1;1;1;
1510,寄过来和图片上的不一样，图片上有标志收到的什么标志都没有。还有标题说有后尾箱的，可是收到是没有后尾箱的。老板如果没有请你不要这样命题让人容易搞乱以为有。给你差评。,,容易;差评;,1;-1;
1511,绿色这一桶是漏的～～,,漏;,-1;
1512,风扇mini，叶片更小，基本无风，得贴脸用。买时运费5元，退换货运费要8元，*元的商品而已。供后者参考,,,
1513,商品还可以，就是物流超级慢,商品;物流;,还可以;慢;,1;-1;
1514,产品的做工不错，样子是购买点，但是目前市场中绝大多数的同类产品的前盖都有吸铁功能，该产品却没有，败笔！,做工;产品;,不错;,1;
1515,没有资源没什么用，我都两个了。,,,
1516,不好，不好就是不好，还要打8个字,,不好;不好;不好;,-1;-1;-1;
1517,给朋友买的她说还可以,,还可以;,1;
1518,质量不错，格子也蛮喜欢的。看到有人评价说枕套缩水严重，所以洗之前先量了一下尺寸，74*45cm，宽度根本没达到48cm，目测就感觉宽度不够，想着床单应该尺寸不会短缺的，所以没有测量。洗好后，枕套71*45cm，长度缩水3cm，宽度没有缩水。可洗好后量了一下床单237*237cm，难道长宽都是缩水吗？缩水缩的都正好？可枕套长度没有缩水啊，为什么床单缩水13cm？而且长款都缩水13cm，这与商标上的洗后少许缩水不符啊，13cm是少许吗？因为枕套尺寸就短缺，所以我怀疑床单本身尺寸也不够标注的250*250cm。要是普通床单已经不能遮住床两侧了啊！能给解释一下吗？,质量;缩水;缩水;洗;缩水;尺寸;尺寸;,不错;喜欢;严重;正好;不符;普通;,1;1;-1;1;-1;0;
1519,金属的架子，可以调角度，但是太小了，300，400页的书还马马虎虎，再厚点就架不住了，我的那本1300页的书根本就用不了,书;书;,可以;马马虎虎;,1;0;
1520,是正品  我的在实体店买的买了999  这个买给老公用   比实体店少了几十块  超值  谢谢卖家  点赞  祝店家生意兴隆  有需要还会回购的[追评],,正品;超值;点赞;,1;1;1;
1521,根本不是图片的质感，料子很薄很差，不是绵的,料子;,很薄;很差;,-1;-1;
1522,第一次买到这么难用的唇彩，一股油漆味，刷在嘴上质感也像油漆，Carrie Me颜色像权力的游戏里的异鬼；Corset颜色像吸血鬼，红得晕不开,,难用;,-1;
1523,一直用的都是这个牌子的，发热很快。,发热;,很快;,1;
1524,优惠价买的，比百脑汇买的还便宜，物超所值。,,便宜;物超所值;,1;1;
1525,东西还可以吧，先用着,东西;,还可以;,1;
1526,冷藏柜格挡少，应该再增加一个。,,,
1527,使用快一年了，主要是用来跑步，平日也带。相当满意。腕式心率有时还是不太准，但聊胜于无。心率带太麻烦了。另外一个特点就是很皮实，洗澡，游泳，玩耍都带着，一年来还是完好如初。,使用;,快;满意;准;麻烦;完好;,1;1;1;-1;1;
1528,鞋型有问题，鞋带也短，就是一地摊货，赶上年里，要不然就退了。,,有问题;短;地摊货;,-1;-1;-1;
1529,一般般一般,,一般般;一般;,0;0;
1530,刚涂上去感觉还挺滋润，不过对我的小细纹没用，可能是我才用了半个月吧,感觉;,滋润;,1;
1531,很薄，套在脖子上，挡不住北京现在的风。用了这段时间，没觉得松垮。 颜色有些偏黄绿，没有图片上那么青白。是印染的，里面没有颜色和花纹。,,很薄;,-1;
1532,刚到货！还没用呢！,,,
1533,当时为了凑单选的，刚刚试试，味道有点难闻，泡沫少的可怜，严重怀疑是假的！ 以后对于洗护、化妆品之类的建议去实体店购买！,,难闻;可怜;严重;假;,-1;-1;-1;-1;
