row_id,content,theme,sentiment_word,sentiment_anls
2487,东西效果很差，实在是骗钱的东西，真没有必要买，几百的钱，真的懒得啰嗦,NULL;效果;,啰嗦;很差;,-1;-1;
2488,拿到一看使用截止日期是2015年2月，你这100ml让怎么用啊，太差劲了,NULL;,太差;,-1;
2489,也是生宝宝时候买的 生完有血和恶露 穿这个比较方便,NULL;,方便;,1;
2490,买回来后我都装好显卡了，却发现CPU风扇卡扣没扣好，原地三百六十度转啊。我又不会扣，跟客服反映后客服不理我了。我表示非常不爽,NULL;客服;,不爽;不理;,-1;-1;
2491,卖给弟弟的礼物，谁知道卖回去老是跳屏现差,NULL;,差;,-1;
2492,不错，用了一些时候，没有任何问题,NULL;,不错;,1;
2493,超级返买的，返利不是交易结束就给，我也没在意。过了几个月后才发现，他们偷偷摸摸就不给返利了，就因为我用的亚马逊礼品卡付的帐，真是无赖阿。东西也一般，如果不是超级返我才不会买呢。,东西;,一般;,0;
2494,杯子超大 很好拿 还是很好看的 但感觉有吸盘没多大用 但也是这个杯子的亮点,杯子;杯子;NULL;,超大;亮点;很好;,1;1;1;
2495,以前防伪在面板下面，需要刮开涂层。现在都在包装袋上贴的条形码。,,,
2496,颜色很喜欢 不张扬却淡淡很有味道 只是很容易散粉 上妆不够持久 其他都很满意 一如既往的支持~~,上妆;NULL;颜色;味道;NULL;,不够持久;容易;喜欢;不张扬;满意;,-1;1;1;1;1;
2497,假货   建议不要买,NULL;,假货;,-1;
2498,感觉量不足 。对是否可以撑40晚表示怀疑，不过，这价格还可以,量;NULL;价格;,不足;可以;还可以;,-1;1;1;
2499,是一次不错的网购。,网购;,不错;,1;
2500,送货很快，还没打开用。,送货;,很快;,1;
2501,收到后，觉得不错，毕竟这个价格也不高。做工的话，日本的会好一些。,价格;觉得;,不高;不错;,0;1;
2502,很喜欢快递很慢,快递;NULL;,很慢;喜欢;,-1;1;
2503,给婆婆买的，她手机刚被偷了就赶紧给她定了一个，她别的不怎么会用，只要能上微信就行，这个相对来说性价比很高就选了这个，第二天早上就送到家了，拿在手里手感也不错，买的时候也没仔细看介绍，居然还有指纹解锁，不错,手感;性价比;NULL;NULL;,不错;很高;不错;行;,1;1;1;1;
2504,不太好用，我是看了评论才买的，但是用起太掉头发，而且洗完很枯，所以果断弃了,NULL;,不太好;,-1;
2505,是未拆封的正品，送了一个手机壳和支架，物流是顺丰，就是发货时间略迟，其他都好[追评],NULL;NULL;,未正品;好;,-1;1;
2506,看不下去，可能是自己冲动买了不喜欢的书,书;,不喜欢;,-1;
2507,还不错，大小比较合适，只是颜色有点暗，其它的都不错。快递也可以。,快递;NULL;大小;颜色;,可以;不错;合适;暗;,1;1;1;-1;
2508,相当不喜欢，好象没什么作用，象水似的。,NULL;,不喜欢;,-1;
2509,没有说的那么好，而且温度又不准确,温度;NULL;,不准确;好;,-1;1;
2510,以前没用过妮维雅，趁着秒杀活动买了一盒。涂在脸上的感觉像一层油脂膜，皮肤不吸收。哎，我的毛孔很粗大啊。为什么呢？,毛孔;,粗大;,0;
2511,非常满意的一次购物,购物;,满意;,1;
2512,电视清晰，送公婆的，还是很满意的。,电视;NULL;,清晰;满意;,1;1;
2513,妈蛋，看见有赠品下单买了，结果到了没有，去问客服，才发现写的赠完即止哦。f＊u＊c＊k＊J＊D,,,
2514,洗发水还不错，不油腻,洗发水;NULL;,不错;不油;,1;1;
2515,狗还是很喜欢吃的。。效果还有看啊，第一次吃,NULL;,喜欢;,1;
2516,屏幕已经裂开,屏幕;,裂开;,-1;
2517,老婆说不错很皮哦亮。送的套不怎么好，要是送49的套就好了,NULL;NULL;NULL;,不错;不怎么好;好;,1;-1;1;
2518,内外左右设计对称一样，都是比较浅的只够放一张卡空间的格，其实可以考虑不一样，更便于放东西，目前更像卡包。若定位为卡包可给星4-5，若当杂物包，只好3星了。,设计;NULL;NULL;空间;,对称;可以;较浅;卡;,1;1;-1;-1;
2519,基本没用，一点效果都没有。,,,
2520,牙刷不错，但没用几回，宝宝爱咬，虽说这个牙刷很安全，但对促进宝宝刷牙，还没纱布蘸水来得有效。,牙刷;纱布;,不错;有效;,1;1;
2521,.  非常满意的一次购物!!!,购物;,满意;,1;
2522,有点洗洁精的味道， 用的时候里面的绿豆衣硬硬的，不舒服,NULL;,不舒服;,-1;
2523,白色容易脏，质量很好,质量;NULL;,很好;容易脏;,1;-1;
2524,不咋地，不太好使,NULL;NULL;,不太好;不咋地;,-1;-1;
2525,是短款，我175高140重大小很合适,大小;NULL;,合适;高;,1;1;
2526,没什么大问题，还是买个盘安装方便。,安装;,方便;,1;
2527,味道大不如前,味道;,大不如前;,-1;
2528,用了几天才来评价，制冷很快，声音也很少，安装师傅也很给力,制冷;安装师傅;声音;,很快;给力;很少;,1;1;1;
2529,刚开始用的时候鼻翼有点刺痛的感觉。,鼻翼;,刺痛;,-1;
2530,唯一想说的就是能不能再套个包装盒，原包装箱太单薄了,包装箱;,单薄;,-1;
2531,这个椅子和我家装修风格很搭，材质不错，这个价位性价比还是挺高的，家人都夸我买的好，靠枕可以移动这点设计比较人性化，躺下来的时候可以垫在脖子上，总之很赞，下回有需要还会光顾的,总之;设计;性价比;NULL;垫;材质;NULL;,很赞;人性化;挺高;可以;可以;不错;好;,1;1;1;1;1;1;1;
2532,太差了:小到只能贴半边脸,NULL;,太差;,-1;
2533,小瓶子很漂亮，味道不错，就是太袖珍了。,瓶子;味道;NULL;,漂亮;不错;袖珍;,1;1;1;
2534,宝贝真的挺不错的呢，外形设计得有点萌萌哒，材质也是棒棒哒，好人性化哦。,NULL;宝贝;设计;材质;NULL;,人性化;不错;萌萌哒;棒棒哒;好;,1;1;1;1;1;
2535,一般了，有点贵,NULL;NULL;,一般;贵;,0;-1;
2536,不满意。买回来根本不能用,NULL;,不满意;,-1;
2537,用了一下感觉还行不油,感觉;NULL;,还行;不油;,1;1;
2538,耳温枪其实不是很准确，也不算好用……广告厉害,NULL;广告;耳温枪;,不算好用;厉害;不是很准;,-1;1;-1;
2539,不是真皮，无语，网购那么久第一次差评，广州到广州邮费还要*,NULL;网购;NULL;NULL;,无语;久;差评;不是真皮;,-1;0;-1;-1;
2540,不满意，怎么现在还没到，已经半个月了,NULL;,不满意;,-1;
2541,医生建议买的 用起来还不错,用起来;,不错;,1;
2542,洗发皂的味道不好闻，用了一段时间洗出来的头发又干又涩，感觉像用了普通肥皂，不过洗后头发很蓬松，对于头发比较少的人来说是个福音。个人不太喜好。,头发;头发;味道;感觉;头发;,蓬松;干;不好;普通;较少;,0;-1;-1;0;-1;
2543,没有卸妆乳好用，卸妆乳可以直接用化妆棉擦，但是这个不可以。。按说明使用时候用清水洗感觉有点难洗干净，洗的时候也没有泡沫。。感觉一般般，用完不会再买了,NULL;洗;NULL;NULL;感觉;,不可以;干净;可以;没有好用;一般般;,-1;1;1;-1;0;
2544,一直用这款，和专柜上买的包装一样，在官网上验证了下是正品。,NULL;,正品;,1;
2545,难吃,NULL;,难吃;,-1;
2546,商家发货太慢了！中途也没道歉啥的，????,发货;,慢;,-1;
2547,本以为是一对枕芯，到货后只是一只，有些意外，失望。内部填充物肯定不是全羽绒，回弹不好，不推荐。,NULL;NULL;NULL;,不好;不推荐;失望;,-1;-1;-1;
2548,服务态度超级差什么亲子装还发两个颜色一样的叫退货还不给地址,服务态度;,差;,-1;
2549,还没有用，看着挺好,看着;,挺好;,1;
2550,洗衣机不错。非常好用，价格便宜<br/>,洗衣机;NULL;,不错;好用;,1;1;
2551,虽然还没有使用产品，但是顾客需要发票，但是却以一张订单来替代，可笑的是订单上还有发票要求。物流送货上门，付款时因为正在接电话，稍微耽误2分钟，就催促说要他下班了，5点而已，难道亚马逊的物流2分钟都等不了？现在都那么差了吗？,NULL;订单;,差;可笑;,-1;-1;
2552,老人家说很好用，好评！[追评],NULL;NULL;,很好;好评;,1;1;
2553,书的质量很差，好像还是二手的！封面摩擦很多！！！！！我那个。。。郁闷。鄙视卓越！！！！！！！！,NULL;NULL;NULL;质量;摩擦;,郁闷;二手;卓越;很差;很多;,-1;-1;1;-1;1;
2554,挺全的一套，味道有点大，其他都可以,NULL;,可以;,1;
2555,不错 经典的书 孩子很喜欢 配送也很快！,NULL;配送;NULL;书;,不错;很快;喜欢;经典;,1;1;1;1;
2556,用了一次，有点干啊，效果还有待考察，不过玉兰油的东西一直性价比挺高的,性价比;NULL;,挺高;干;,1;-1;
2557,挺好的，服务态度也挺好的。,服务态度;NULL;,挺好;挺好;,1;1;
2558,是高清，清晰度很好，屏幕也大，功能齐全[追评],清晰度;NULL;NULL;,很好;功能齐全;高清;,1;1;1;
2559,物美价廉，物流给力，喜欢。,NULL;物流;NULL;,物美价廉;给力;喜欢;,1;1;1;
2560,直接没话说了，还没收到货就降*,NULL;,没话说;,1;
2561,很小的一个，不适合厨房,NULL;NULL;,不适;很小;,-1;1;
2562,给你个三星吧！怕你骄傲，都备注了说必须本人签收，结果呢？过几天了，查了一下物流说本人已经签收，看清楚是本人已经签收。当时头大了，心想坏了。我电话没有接过，短信也没有收到，联系客服。说帮我查，然后一个电话接一个电话，最后找到了。到现在也不知道是谁签收的。心累。&hellip;&hellip;,NULL;NULL;,坏;心累;,-1;-1;
2563,saop 一直是最好看的，不过第三卷和第四卷略显得差一些，感觉太注重网友的剧情任务啦,显得;NULL;,差一些;最好;,-1;1;
2564,和沐浴露一起送到，被沐浴露压扁了。。施华蔻的发蜡是最好用的,发蜡;,最好;,1;
2565,命苦啊。用了十分钟就坏了。一直连接不到外网。只能换货。换了货还是差的，换朋友的网件能用。算了，不退了。麻烦。,NULL;NULL;NULL;货;,能用;麻烦;坏;差;,1;-1;-1;-1;
2566,我买完就降价了,,,
2567,打开包装，滤清器边缘有磨损的痕迹，不知道是怎么回事,,,
2568,音质比想象的差！其他还行。,NULL;音质;,还行;差;,1;-1;
2569,更本测不准，质量低下&hellip;&hellip;&hellip;骗钱的&hellip;&hellip;&hellip;&hellip;&hellip;,NULL;质量;,不准;低下;,-1;-1;
2570,不错，速度快，电量足，用着省心，内存大，存的多,NULL;电量;速度;用着;,不错;足;快;省心;,1;1;1;1;
2571,还不错吧！！！,NULL;,不错;,1;
2572,真的很辣鸡 屏幕上有白色的小点 点击屏幕的时候还有声音 还很容易脏 手一摸就有一层手机印子,NULL;,容易脏;,-1;
2573,明显是二手的老产品，被拆开过，而且包装很陈旧。但是电源方面是差到极点了，只有插电可用，而且往高调音会爆音，蓝牙2米内就断线了，这种问题真的让人愤怒，求解答！,包装;电源;问题;NULL;产品;,陈旧;差;愤怒;明显;二手;,-1;-1;-1;0;-1;
2574,建议不要去里面卖还是实店卖比较好、我卖的都是一件烂衣服好大一个洞、气的我直接扔垃圾桶,,,
2575,面膜质量和效果都一般，还挺贵=。=,效果;NULL;,一般;挺贵;,0;1;
2576,物流快，按约好的送货时间送到的，还没安装，安装完成再追评,物流;,快;,1;
2577,送个坏的来给我，冷冻是不会冷冻，保鲜也是坏的。退货退了几天了，还不给退。差评,NULL;保鲜;NULL;,坏;坏;差评;,-1;-1;-1;
2578,非常一般，配件不配套,NULL;,一般;,0;
2579,是的，没有网没有电视，看电视还需要机顶盒，画面好，清晰，好评,NULL;NULL;画面;,清晰;好评;好;,1;1;1;
2580,只有29.7G其他还没发现有什么问题,,,
2581,还可以吧物流还挺快的,NULL;物流;,还可以;挺快;,1;1;
2582,芯里怎么泡都是黑水 根本用不了 水冲也一样 墨水 顾客挑剔 产品才能完善 慢慢改进吧 退货时候再联系 没完,产品;,完善;,1;
2583,东西挺不错的，也没什么异味，钢管不像是镀的,东西;,不错;,1;
2584,哈哈哈哈哈哈啊哈哈哈哈棒棒哒,NULL;,棒棒哒;,1;
2585,为什么我的没有彩色环，我买了两个，怎么区分呢？,,,
2586,下单的说预计当天到结果1周后才到，刚好我外出就放在快递箱多支付1天的保管费。洗衣液有点漏把漂洗了外包装。,快递;洗衣液;,刚好;漏;,1;-1;
2587,里面的东西太杂，感觉就是卖的垃圾一样,感觉;,垃圾;,-1;
2588,很满意，很漂亮，功能也都很好，赞[追评]用了几天，电量的确很大，用好久就耗一点点，送的手机壳也很不错，真的赞！,NULL;NULL;功能;手机壳;电量;NULL;,漂亮;赞;很好;不错;很大;满意;,1;1;1;1;1;1;
2589,价廉物美，美观大方，特别是安装师傅，从一早忙到下午，又热又累，辛苦了。,NULL;NULL;NULL;,价廉物美;辛苦;美观大方;,1;1;1;
2590,东西是假的。味道超难闻，酒精味好浓。头都是晕的~ 而且瓶子做的很粗糙，上面的字和在专柜买的不一样。人家是丝印上去的，可他这个是先丝印在薄膜上再贴上去的。,味道;东西;酒精味;做的;,难闻;假;好;粗糙;,-1;-1;1;-1;
2591,不错，实物比图片好看，运用流畅，电池上网一天没问题。快递服务很好，当场验货OK后才走。,快递服务;验货;NULL;NULL;图片;,很好;ok;不错;流畅;好看;,1;1;1;1;1;
2592,外观比较漂亮，声音也够大，但是有杂音，来源是按键松动，有是硬塑料，声音调大的时候震动引起按键噼里啪啦的响，如果按键像数字键的软质塑料就好了。屏幕清晰度还可以，毕竟200块的机器嘛...天线不牢实（已断...默哀...）续航还可以，充第一次电一直放视频舞曲（不关屏，声音放到一半大），8个小时多。,塑料;塑料;天线;外观;按键;续航;按键;NULL;声音;清晰度;,硬;好;不牢实;漂亮;松动;还可以;响;有杂音;够大;还可以;,-1;1;-1;1;-1;1;-1;-1;1;1;
2593,现在用几天了还好,NULL;,还好;,1;
2594,很满意，很好，很强大。屏幕应该再买大点,NULL;NULL;NULL;,很强;很好;满意;,1;1;1;
2595,太假了,NULL;,太假;,-1;
2596,连配方都没改，效果还行。,效果;,还行;,1;
2597,看上去油腻腻的，涂起来不油腻，还湿湿的！,去油;NULL;,腻腻的;不油;,-1;1;
2598,东西还挺好的，就是有点慢,NULL;东西;,慢;挺好;,-1;1;
2599,现在的电视机是好做，随便采购些配件找个地方组装下就能卖，关键还不在一个地方采购，色差屏幕硬件问题，都不一个型号，硬说是软件问题，软件呢，你倒是给我啊？！,配件;电视机;,随便;好;,-1;1;
2600,使用后皮肤会过敏，同正规碧欧泉销售处购买的本产品进行使用对比后，明显效果不一样的，正规的本产品使用多年都不过敏的.,皮肤;使用;NULL;碧欧泉;效果;,过敏;不过敏;正规;正规;明显;,-1;1;1;1;0;
2601,粘性一般，随便用用可以，真装修不行,粘性;NULL;NULL;NULL;,一般;不行;可以;随便;,0;-1;1;-1;
2602,还没用，看上去不错，只是有些地方的点掉漆，不影响使用吧,看上去;使用;,不错;不影响;,1;0;
2603,挺好的，价格也便宜，快递也给力,快递;NULL;价格;,给力;挺好;便宜;,1;1;1;
2604,没有想象中的好用,NULL;,没有好用;,-1;
2605,给公司买的，还挺好用的,NULL;,挺好;,1;
2606,日了狗了，塑料的，送过来就破了，不说话了,NULL;,破;,-1;
2607,包装还不错。有两个模式，以前有牙周炎，刷牙总有血。现在好很多。,包装;,不错;,1;
2608,长草很久 很好 刷的很干净 _,NULL;NULL;NULL;NULL;,长;很干;很好;很久;,1;-1;1;-1;
2609,已经安装好了 老板很会做生意[追评],安装;,好;,1;
2610,快递太让人不满意,快递;,不满意;,-1;
2611,好宝贝！我都买了二件！主要是可用二种端口，电源线也够结实，比原装的苹果数据线还好！赞一个！,数据线;电源线;NULL;,还好;结实;赞;,1;1;1;
2612,电池一点都不耐用、一天要冲两三次、,电池;,不耐用;,-1;
2613,感觉盖子有点松动 打结的倒是好梳,盖子;NULL;,松动;好;,-1;1;
2614,地摊的货，差不多.失败的购物,NULL;购物;,差不多;失败;,0;-1;
2615,5.56E+14,,,
2616,从第一个字开始就看不懂，没有一点自己喜欢的内容，都是一些拗口的哲学理论知识，不是我们普通人理解的修辞。翻译感觉也不是特别到位，句子看着都费劲。内容啥的就不说了，我是看不下去，比经书还费神。有不服的可以看看，喜欢了免费送给你。,字;看着;感觉;NULL;NULL;NULL;NULL;NULL;内容;NULL;,看不懂;费劲;不是到位;拗口;可以;费神;喜欢;免费;没有喜欢;不是普通;,-1;-1;-1;-1;1;-1;1;1;-1;0;
2617,三套书的内容都很不错。所以很是希望版权可以快点到期，找个好点的出版社，好好的重新印刷一次。长江文艺的这个版本都比不上地摊的D版。,出版社;内容;印刷;NULL;,好点;不错;好;可以;,1;1;1;1;
2618,商家寄来的袜子，脚底并不是天鹅绒加厚毛巾底，质量一般，于宣传的不符。考虑换货麻烦&hellip;&hellip;不会再买。,宣传;质量;换货;,不符;一般;麻烦;,-1;0;-1;
2619,很不错，躁声很小很小，几乎静音的效果,NULL;效果;NULL;,很小;静音;不错;,1;1;1;
2620,很好很好很好很好很好很好,NULL;,很好;,1;
2621,货物收到，好像没自己想象的好,NULL;,没好;,-1;
2622,很满意，多次推荐朋友过来购买，实惠便宜[追评],NULL;购买;NULL;NULL;,实惠;推荐;便宜;满意;,1;1;1;1;
2623,我觉得这个就没有10000MA，收到货时是一个灯亮，按照说明说是最多25%的电量，我用5V/1A（标称值，估计没有这么大电流，前段时间用六位半万用表测量过也就682.54mA。勉强就按1A这个值计算。）的充电器给充电，5个小时充满，也就是说只给充了5000mA，加上之前的25%=2500mA共7500mA。少了25%的容量呀！,,,
2624,翻了翻，当小白鼠了！谁都知道刘注《世说》、裴注《三国》已与原作浑然一体，此书居然删了裴注。注释本本来是服务于初学者的，以详细易懂为要。先前出版的《资治通鉴》注释本不标明公元纪年，现在又出版了这部删了裴注的脑残版本，明显骗钱嘛.,NULL;NULL;NULL;,详细;易懂;明显;,1;1;0;
2625,还可以，就是大小气啦。,NULL;,还可以;,1;
2626,包装跟国产牌子比差很多很一般，机子外观漂亮，但三个机头有两个都很响，是质量品控问题，唯一希望刀片能比国产耐用些，还有一个明显的不足便是电池不耐用，用两次便没电了。,外观;NULL;国产;牌子;NULL;NULL;机头;电池;,漂亮;一般;耐用;很多;明显;不足;很响;不耐用;,1;0;1;1;0;-1;-1;-1;
2627,很满意，是正品，试用一下有劲，快递很好送货到门口。[追评],NULL;快递;NULL;,正品;很好;满意;,1;1;1;
2628,我打这1分，是因为没有0分！,,,
2629,用了过敏，所以不喜欢。我的脸面用魔法面膜过敏，好多化妆品都过敏。不过精华量的确好多，我的B.F也一起用都还有好多。只是过敏就只用过一次，就把它忘兜里了。,化妆品;NULL;NULL;面膜;,过敏;不喜欢;过敏;过敏;,-1;-1;-1;-1;
2630,没有想象的厚 对腰部起不到支撑作用 后面垫本厚书还能凑合着用,垫;NULL;,厚;没有厚;,0;0;
2631,挺好用的，有需要的还会再买,NULL;,挺好;,1;
2632,鞋子刚收到，看起来还不错。但是为什么没任何商标?只有”中国制造“的英语翻译?,看起来;,不错;,1;
2633,去年就买了一套，今年用完了，脱毛效果可以,脱毛效果;,可以;,1;
2634,收到感觉质量比较差，全塑胶的，剪刀面不平，很多瑕疵，说可以退货，原来是要快递去日本，快递费自己付，他们收到后才退款，真不觉得是原装进口的，因为质量很差，国内制造的绝对也不会这么差！,退货;剪刀面;质量;NULL;质量;NULL;NULL;,可以;不平;差;不会差;很差;很多;瑕疵;,1;-1;-1;1;-1;1;-1;
2635,还可以，用起来感觉不错,感觉;NULL;,不错;还可以;,1;1;
2636,屏幕很大!!!这就是唯一的一点优势了吧.系统，音质，外观都普普通通，在这价位没什么亮点，勉强能用.存储有点小，有点影响使用.喜欢大屏幕的就买吧，没这需求就不用看了.,NULL;外观;NULL;价位;屏幕;,能用;普普通通;喜欢;没什么亮点;很大;,1;0;1;-1;1;
2637,不错得了，就是价格高了点,NULL;价格;,不错;高;,1;1;
2638,已安装好正常使用了，很不错，声音不大，洗小孩的衣服够用了，送货的小哥和安装师傅也都态度好，赞,安装;使用;NULL;NULL;态度;衣服;,好;正常;赞;不错;好;够用;,1;1;1;1;1;1;
2639,没有以前的系列好用。,NULL;,没有好用;,-1;
2640,很厚很暖哦，很喜欢。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,NULL;NULL;NULL;,很暖;很厚;喜欢;,1;1;1;
2641,奇怪的是外面的箱子好好的没发现碰着。里面的盒子极差重要中凹下去的像是退过的 不过透明袋子里的袜子看着是新的袜子也不错就不退了,NULL;看着;袜子;箱子;盒子;,透明;新;不错;没好;极差;,1;1;1;-1;-1;
2642,一般般，感觉不是正品,感觉;NULL;,不是正品;一般般;,-1;0;
2643,垃圾，不用放那里充满半天就没电了，原来那个电池用了三年也都能用一天。不知道哪里搞的假货在这骗人，差评,NULL;NULL;电池;NULL;,假货;差评;能用;垃圾;,-1;-1;1;-1;
2644,没有吃到家乡味道，难吃要死，呕心,NULL;,难吃;,-1;
2645,内容写的很好。但是全书的排版简直让人看不下去。 排版会毁掉一本好书。,内容;,很好;,1;
2646,已安装到位，非常不错?给好评,安装;NULL;NULL;,到位;不错;好评;,1;1;1;
2647,味道还可以，就是有点咸脆的感觉。,感觉;味道;,脆;还可以;,1;1;
2648,质量凑合说的过去而已，质量凑合说的过去而已，质量凑合说的过去而已,质量;,凑合;,0;
2649,包装还行，纸还没用，看样子还行,包装;NULL;,还行;还行;,1;1;
2650,去雾灵山实习，在花草丛中穿行，没有被蚊虫叮咬，开心！,NULL;,开心;,1;
2651,给女朋友买的  买完就分手了 你说我能给好评吗？,NULL;,好评;,1;
2652,安装还算方便，个别接合处要使点劲儿，还算结实，用来放内衣袜子和夏天的轻薄衣服没问题。,NULL;袜子;安装;,结实;轻薄;方便;,1;0;1;
2653,质量差，现在没多人用这个了。都是小厂生产的，帮别人买的，还没试用，外观就过不了关。再试试功能吧，如果不行就退货。,质量;退货;,差;不行;,-1;-1;
2654,不错，空间大，可放很多零食，值得拥有,NULL;NULL;NULL;,不错;很多;值得;,1;1;1;
2655,外观时尚；外形设计便民，好用。质量好，性价比高，喜欢他们家的东西。,外观;设计;东西;质量;性价比;NULL;,时尚;便民;喜欢;好;高;好用;,1;1;1;1;1;1;
2656,是我太干的原因，手法不对？洁面后，涂了脸还是起皮-_-||,NULL;手法;NULL;,洁面;不对;干;,1;-1;-1;
2657,东西很好，很方便实用，做法有趣，简单，刚刚做了一瓶柠檬水，口感跟巴黎气泡水一样棒，店家态度非常好。,做法;气泡;NULL;NULL;态度;东西;,有趣;棒;方便实用;简单;好;很好;,1;1;1;1;1;1;
2658,给女朋友买的，还送了两个手机壳和一个自拍杆。顺丰一天就到了，非常快。手机也没有问题！,手机;NULL;,没有问题;快;,1;1;
2659,还不错。。就是香味太重了。。苏州产。。。,香味;NULL;,太重;不错;,-1;1;
2660,一般般啊不要,NULL;,不要一般般;,0;
2661,刚刚收到。看着还可以，没用过呢。 刚才跟踪商品时看到，说是周六已经送达。其实刚刚送达。 用过后再评论吧,看着;,还可以;,1;
2662,感觉不太好吸收 很难推开。。。 总之就是不舒服,感觉;总之;,不太好;不舒服;,-1;-1;
2663,十多分钟煮好，第一次煮，水放多了，下次就有经验了，煮了两个，水干自动关闭，省心，所以水要放合适，下次煮两个稀蛋黄的吃,NULL;NULL;NULL;NULL;,省心;合适;好;干;,1;1;1;-1;
2664,太令人失望了，买回来尽然是破风扇，还品牌呢，我看是垃圾吧，水货水货水货，大家别买了,风扇;NULL;NULL;,破;失望;垃圾;,-1;-1;-1;
2665,我是用了姐姐在专桂买的100多，味道淡淡的，并且很保湿，不过在卓越上我没买过，不知道是正品吗?,NULL;味道;NULL;,正品;淡淡的;没卓越;,1;1;-1;
2666,买来就穿了一次，下次在也不买这个价位的鞋子了，感觉好贵，穿了一天就花了*****不值的，两颗星是对自己选择的尊重,NULL;感觉;NULL;,不值;好;贵;,-1;1;-1;
2667,还可以，实用。,NULL;NULL;,实用;还可以;,1;1;
2668,不错不错哦，呵呵，蛮有效果的,NULL;,不错;,1;
2669,是正品  好用[追评],NULL;NULL;,正品;好用;,1;1;
2670,袜子不错,袜子;,不错;,1;
2671,还行还不错，还不错，还不错。。,NULL;NULL;,不错;还行;,1;1;
2672,明明是韩国生产，基本信息却是产地—美国，露德清家产品有美国，韩国，内地，台湾生产，防晒还是美国质量较好，看了卓越产品介绍才买的，没想到....被暗度陈仓了，以后化妆品还是去专柜买吧。,产品;质量;,卓越;好;,1;1;
2673,味道着实不好闻，没有一点牛奶味，不像真的,NULL;味道;,不好;着实;,-1;1;
2674,东西没问题 但是上边有很多尘土,NULL;,很多;,1;
2675,有点凉凉的感觉呀。还可以保湿效果一般,保湿效果;感觉;NULL;,一般;凉凉的;还可以;,0;1;1;
2676,非常满意。,NULL;,满意;,1;
2677,一款非常不错的产品，声音非常洪亮，值得购买。,购买;产品;声音;,值得;不错;洪亮;,1;1;1;
2678,赶上活动很划算，质量好，非常满意！,NULL;质量;NULL;,划算;好;满意;,1;1;1;
2679,拿到手上比较有份量的感觉，很结实！配的充电器和数据线质量也很好。用了一下，充电也很快。物有所值！非常满意！,NULL;NULL;质量;充电;NULL;,物有所值;结实;很好;很快;满意;,1;1;1;1;1;
2680,颜色可以.价格太高.有点受骗的感觉.建议大家不要再买.差评.,颜色;NULL;价格;,可以;差评;太高;,1;-1;-1;
2681,质量非常好，经济、适用性强！,NULL;适用性;质量;,经济;强;好;,1;1;1;
2682,破烂，总是卡机死机！动不动就要扣电池！,NULL;NULL;,卡机;破烂;,-1;-1;
2683,声音比大型复印机还要响得多，能用噪音来形容，上当 。,噪音;声音;,能用;响;,1;-1;
2684,书一般 介绍的食材复杂 好多不适用 准备食材就很麻烦,书;食材;NULL;食材;,一般;复杂;不适用;麻烦;,0;-1;-1;-1;
2685,风扇还不错，吹的很舒服,风扇;NULL;,不错;舒服;,1;1;
2686,太臭了，谁买谁中毒，扔了,NULL;,太臭;,-1;
2687,送的，质量不行。zzzz,质量;,不行;,-1;
2688,垃圾   骗人的   别买,NULL;,垃圾;,-1;
2689,能用的上的东西 ，我全部都有了。不实在。这本书附带的光盘内容可以从论坛上找到。书买的伤的了,内容;东西;,可以;能用;,1;1;
2690,大玩具 相纸小了些 玩玩还行 相纸比较烧钱 不过这一款 买完后一直降价 心里悔悔的,NULL;,还行;,1;
2691,没什么效果，怀疑是假的,NULL;,假;,-1;
2692,不如宣传那么好坏了二个,,,
2693,效果看不出来，挤出来的时候有油…,,,
2694,比国内的Nautica大的多，国内的xxl穿着比较合体，没富裕，这个不知要打多少，还有就是布料明显不如国内的质量好，在国内买的唯品会上的300多，一分钱一分货。,布料;NULL;质量;,明显;没富裕;好;,0;-1;1;
2695,一直购买的品牌，价格变动蛮大的,价格变动;,蛮大;,1;
2696,质量非常好，适合初学到玩花式的小孩用，硬壳质感好，扣严实，刀架也厚，真心不错，值！,花式;刀架;NULL;质量;扣;质感;,适合;厚;不错;好;严实;好;,1;0;1;1;1;1;
2697,买来喂女朋友家附近的流浪猫，但是分手了，没机会喂了。,,,
2698,发货很快，满意，给老妈用了一下，感觉不错！所以给了满分！,发货;感觉;NULL;NULL;,很快;不错;满意;满分;,1;1;1;1;
2699,发货很快，和抢的荣耀7一起到的，速度是很快,发货;速度;,很快;很快;,1;1;
2700,不太喜欢，,NULL;,不喜欢;,-1;
2701,试用了一下，不错就是甩干声音比较大，在接受范围内,声音;,不错;,1;
2702,冷藏柜收到，是正品，物流运输很快，包装的很结实，做工非常精细，工作起来没有一点噪音，家里人很喜欢，店家服务贴心，很满意,NULL;做工;物流运输;NULL;NULL;包装;店家服务;,正品;精细;很快;喜欢;满意;结实;贴心;,1;1;1;1;1;1;1;
2703,有点小费劲才能插上无线结头,,,
2704,板子有损，与客服联系，说补发要年后，可那时订单早过时间，我不同意。又说可以赔偿20元，但要下周才能办理。半个月过去，找各种理由一直拖着不办。呵呵，这样的商家能做长久？,NULL;NULL;,可以;长久;,1;1;
2705,商品还可以,商品;,还可以;,1;
2706,可以，但买来现在又没什么用了，遗憾,NULL;NULL;,遗憾;可以;,-1;1;
2707,不错，声音小，动力大。,NULL;,不错;,1;
